suite,m,n,k,dtype,eager_ms,compiled_ms,custom_op_mm_ms,decompose_k_ms,custom_op_speedup_vs_eager,custom_op_speedup_vs_compiled,decompose_k_speedup_vs_eager,decompose_k_speedup_vs_compiled,custom_op_autotune_name,custom_op_best_impl,custom_op_k_splits,custom_op_choice_name,standalone_split_k,standalone_block_m,standalone_block_n,standalone_block_k
matmul-fp32,32,32,20480,float32,0.019967999309301376,0.019680000841617584,0.0163199994713068,0.012512000277638435,1.2235294090792312,1.2058824435759454,1.5959078377730196,1.5728900579382072,static_mm_fused_autotune,decompose_k_impl,256,static_mm_fused_autotune_decompose_k_impl_k_splits__256_192,128,16,16,32
matmul-fp32,32,32,24576,float32,0.020864000543951988,0.01820800080895424,0.016127999871969223,0.013311999849975109,1.2936508376475142,1.1289683130888473,1.5673077508328699,1.3677885377220977,static_mm_fused_autotune,decompose_k_impl,256,static_mm_fused_autotune_decompose_k_impl_k_splits__256_211,128,16,16,32
matmul-fp32,32,32,28672,float32,0.021967999637126923,0.018783999606966972,0.015968000516295433,0.01375999953597784,1.3757514357986436,1.176352642761866,1.5965116553738161,1.3651162965415105,static_mm_fused_autotune,decompose_k_impl,256,static_mm_fused_autotune_decompose_k_impl_k_splits__256_230,128,16,16,32
matmul-fp32,32,32,32768,float32,0.022463999688625336,0.02115200087428093,0.01708799973130226,0.0144640002399683,1.3146067440225417,1.2378277859832898,1.553097297838165,1.462389416714175,static_mm_fused_autotune,decompose_k_impl,256,static_mm_fused_autotune_decompose_k_impl_k_splits__256_247,256,16,32,64
matmul-fp32,48,48,8192,float32,0.016416000202298164,0.015104000456631184,0.012575999833643436,0.012319999746978283,1.3053435448036443,1.2010178639017484,1.3324675762533602,1.22597408821666,static_mm_fused_autotune,decompose_k_impl,128,static_mm_fused_autotune_decompose_k_impl_k_splits__128_261,128,16,16,32
matmul-fp32,48,48,12288,float32,0.0184480007737875,0.016063999384641647,0.013407999649643898,0.012896000407636166,1.3758950817303652,1.1980906775358016,1.430521106595484,1.2456574811466041,static_mm_fused_autotune,decompose_k_impl,128,static_mm_fused_autotune_decompose_k_impl_k_splits__128_280,48,16,16,32
matmul-fp32,48,48,16384,float32,0.01881599985063076,0.016416000202298164,0.014527999795973301,0.014751999638974667,1.295154192929295,1.1299559769300216,1.2754880905039503,1.1127983055888384,static_mm_fused_autotune,decompose_k_impl,128,static_mm_fused_autotune_decompose_k_impl_k_splits__128_296,128,16,16,32
matmul-fp32,48,48,20480,float32,0.02115200087428093,0.02112000063061714,0.015519999898970127,0.015231999568641186,1.3628866631426029,1.3608247917590914,1.3886555589082028,1.3865547025157388,static_mm_fused_autotune,decompose_k_impl,128,static_mm_fused_autotune_decompose_k_impl_k_splits__128_315,80,16,16,32
matmul-fp32,48,48,24576,float32,0.022143999114632607,0.022175999358296394,0.020160000771284103,0.016224000602960587,1.0984126124724414,1.0999999260855127,1.3648914134403896,1.3668638149735814,static_mm_fused_autotune,decompose_k_impl,256,static_mm_fused_autotune_decompose_k_impl_k_splits__256_335,96,16,16,32
matmul-fp32,48,48,28672,float32,0.023423999547958374,0.023391999304294586,0.022655999287962914,0.01724799908697605,1.033898317625897,1.0324858774480412,1.358070546608842,1.3562152448139833,static_mm_fused_autotune,decompose_k_impl,256,static_mm_fused_autotune_decompose_k_impl_k_splits__256_354,112,16,16,32
