suite,m,n,k,dtype,eager_ms,compiled_ms,custom_op_mm_ms,decompose_k_ms,custom_op_speedup_vs_eager,custom_op_speedup_vs_compiled,decompose_k_speedup_vs_eager,decompose_k_speedup_vs_compiled,custom_op_autotune_name,custom_op_best_impl,custom_op_k_splits,custom_op_choice_name,standalone_split_k,standalone_block_m,standalone_block_n,standalone_block_k
matmul-fp16,48,48,20480,float16,0.01375999953597784,0.012095999903976917,0.011744000017642975,0.011552000418305397,1.1716620840689915,1.0299727423199194,1.191135650772106,1.0470913665142787,static_mm_fused_autotune,decompose_k_impl,64,static_mm_fused_autotune_decompose_k_impl_k_splits__64_1306,40,16,16,64
matmul-fp16,48,48,24576,float16,0.014047999866306782,0.012543999589979649,0.012128000147640705,0.01190400030463934,1.1583113205221702,1.034300745157879,1.1801074854502367,1.0537633794490817,static_mm_fused_autotune,decompose_k_impl,128,static_mm_fused_autotune_decompose_k_impl_k_splits__128_1326,48,64,32,128
matmul-fp16,48,48,28672,float16,0.0144640002399683,0.012927999719977379,0.012703999876976013,0.012160000391304493,1.1385390727358247,1.0176322296261455,1.1894736656679203,1.0631578374966233,static_mm_fused_autotune,decompose_k_impl,32,static_mm_fused_autotune_decompose_k_impl_k_splits__32_1343,56,16,16,64
matmul-fp16,48,48,32768,float16,0.0144640002399683,0.013024000450968742,0.012640000320971012,0.012703999876976013,1.1443037873955662,1.030379756348632,1.1385390727358247,1.0251889623025485,static_mm_fused_autotune,decompose_k_impl,64,static_mm_fused_autotune_decompose_k_impl_k_splits__64_1361,64,64,32,64
matmul-fp16,64,64,8192,float16,0.012896000407636166,0.01119999960064888,0.010688000358641148,0.010367999784648418,1.2065868239992967,1.0479041190893847,1.2438272256458647,1.0802468975001696,static_mm_fused_autotune,decompose_k_impl,64,static_mm_fused_autotune_decompose_k_impl_k_splits__64_1376,32,64,32,64
matmul-fp16,64,64,12288,float16,0.013344000093638897,0.011839999817311764,0.011455999687314034,0.011168000288307667,1.1648045092403039,1.0335195653350933,1.1948423844158915,1.0601718760437038,static_mm_fused_autotune,decompose_k_impl,32,static_mm_fused_autotune_decompose_k_impl_k_splits__32_1394,48,64,32,64
matmul-fp16,64,64,16384,float16,0.013567999936640263,0.012160000391304493,0.012000000104308128,0.011711999773979187,1.130666651558545,1.013333357133799,1.1584699623017918,1.0382514195671895,static_mm_fused_autotune,decompose_k_impl,32,static_mm_fused_autotune_decompose_k_impl_k_splits__32_1410,32,64,32,128
matmul-fp16,64,64,20480,float16,0.014112000353634357,0.012575999833643436,0.012191999703645706,0.012095999903976917,1.157480372101266,1.0314960744202533,1.1666667051637971,1.0396825341829496,static_mm_fused_autotune,decompose_k_impl,32,static_mm_fused_autotune_decompose_k_impl_k_splits__32_1429,40,64,32,128
matmul-fp16,64,64,24576,float16,0.014015999622642994,0.012799999676644802,0.012896000407636166,0.012512000277638435,1.0868485716194332,0.9925557748172434,1.1202045485638712,1.0230178542691597,static_mm_fused_autotune,decompose_k_impl,32,static_mm_fused_autotune_decompose_k_impl_k_splits__32_1448,48,64,32,128
matmul-fp16,64,64,28672,float16,0.014800000004470348,0.01369599997997284,0.013344000093638897,0.013024000450968742,1.109112702384162,1.0263788881792455,1.1363635973591744,1.0515970136467643,static_mm_fused_autotune,decompose_k_impl,32,static_mm_fused_autotune_decompose_k_impl_k_splits__32_1467,56,64,32,64
matmul-fp16,64,64,32768,float16,0.014911999925971031,0.013791999779641628,0.014560000039637089,0.013567999936640263,1.024175816303275,0.9472527295395116,1.0990566034498062,1.016509422468116,static_mm_fused_autotune,decompose_k_impl,32,static_mm_fused_autotune_decompose_k_impl_k_splits__32_1484,64,64,32,128
