suite,m,n,k,dtype,eager_ms,compiled_ms,custom_op_mm_ms,decompose_k_ms,custom_op_speedup_vs_eager,custom_op_speedup_vs_compiled,decompose_k_speedup_vs_eager,decompose_k_speedup_vs_compiled,custom_op_autotune_name,custom_op_best_impl,custom_op_k_splits,custom_op_choice_name,standalone_split_k,standalone_block_m,standalone_block_n,standalone_block_k
matmul-bf16,32,32,20480,bfloat16,0.013279999606311321,0.011327999643981457,0.010751999914646149,0.011744000017642975,1.235119020808546,1.0535714038232733,1.130790155514375,0.9645776249117369,static_mm_fused_autotune,decompose_k_impl,64,static_mm_fused_autotune_decompose_k_impl_k_splits__64_686,40,16,16,128
matmul-bf16,32,32,24576,bfloat16,0.013376000337302685,0.011296000331640244,0.011296000331640244,0.012223999947309494,1.184135972432325,1.0,1.0942408700064454,0.9240838007469475,static_mm_fused_autotune,decompose_k_impl,64,static_mm_fused_autotune_decompose_k_impl_k_splits__64_705,24,16,16,128
matmul-bf16,32,32,28672,bfloat16,0.01360000018030405,0.011615999974310398,0.011680000461637974,0.01244799979031086,1.1643835310599655,0.9945205064385245,1.0925450200352569,0.9331619673830598,static_mm_fused_autotune,decompose_k_impl,64,static_mm_fused_autotune_decompose_k_impl_k_splits__64_724,56,16,16,128
matmul-bf16,32,32,32768,bfloat16,0.013856000266969204,0.012000000104308128,0.011359999887645245,0.01244799979031086,1.2197183454234473,1.056338047798656,1.1131105800430916,0.9640103073948121,static_mm_fused_autotune,decompose_k_impl,128,static_mm_fused_autotune_decompose_k_impl_k_splits__128_742,32,16,16,128
matmul-bf16,48,48,8192,bfloat16,0.012640000320971012,0.01071999967098236,0.010080000385642052,0.01071999967098236,1.2539682378361239,1.0634919901641993,1.1791045437422767,1.0,static_mm_fused_autotune,decompose_k_impl,32,static_mm_fused_autotune_decompose_k_impl_k_splits__32_755,16,16,16,128
matmul-bf16,48,48,12288,bfloat16,0.012768000364303589,0.01104000024497509,0.01065600011497736,0.011296000331640244,1.1981982194573875,1.0360360478466968,1.1303116137966334,0.9773371034747499,static_mm_fused_autotune,decompose_k_impl,32,static_mm_fused_autotune_decompose_k_impl_k_splits__32_774,24,16,16,128
matmul-bf16,48,48,16384,bfloat16,0.012992000207304955,0.01158399973064661,0.011071999557316303,0.012095999903976917,1.1734104702632442,1.0462427920701984,1.0740740997388278,0.9576719430063841,static_mm_fused_autotune,decompose_k_impl,32,static_mm_fused_autotune_decompose_k_impl_k_splits__32_790,16,16,16,128
matmul-bf16,48,48,20480,bfloat16,0.013472000136971474,0.012191999703645706,0.011487999930977821,0.01244799979031086,1.1727019688295541,1.061281317626885,1.0822622400313393,0.9794344399921652,static_mm_fused_autotune,decompose_k_impl,32,static_mm_fused_autotune_decompose_k_impl_k_splits__32_809,20,16,16,128
matmul-bf16,48,48,24576,bfloat16,0.01369599997997284,0.01244799979031086,0.011711999773979187,0.012768000364303589,1.1693989279611796,1.0628415326618141,1.0726816720857657,0.9749372991179278,static_mm_fused_autotune,decompose_k_impl,32,static_mm_fused_autotune_decompose_k_impl_k_splits__32_828,24,16,16,128
matmul-bf16,48,48,28672,bfloat16,0.014112000353634357,0.01283199992030859,0.012543999589979649,0.013151999562978745,1.1250000649639094,1.0229592107575483,1.0729927632721261,0.9756691261174526,static_mm_fused_autotune,decompose_k_impl,128,static_mm_fused_autotune_decompose_k_impl_k_splits__128_849,28,16,16,128
matmul-bf16,48,48,32768,bfloat16,0.014271999709308147,0.013120000250637531,0.012896000407636166,0.014047999866306782,1.106699694337572,1.0173697143238867,1.0159453192720065,0.9339408012171898,static_mm_fused_autotune,decompose_k_impl,64,static_mm_fused_autotune_decompose_k_impl_k_splits__64_865,32,16,16,128
matmul-bf16,64,64,8192,bfloat16,0.012608000077307224,0.010784000158309937,0.010304000228643417,0.011008000001311302,1.2236024648232313,1.0465838430721497,1.1453488440956874,0.9796511770553523,static_mm_fused_autotune,decompose_k_impl,32,static_mm_fused_autotune_decompose_k_impl_k_splits__32_879,16,16,16,128
matmul-bf16,64,64,12288,bfloat16,0.012927999719977379,0.011711999773979187,0.011359999887645245,0.011888000182807446,1.1380281556197407,1.0309859057936053,1.087483136034435,0.9851951206155942,static_mm_fused_autotune,decompose_k_impl,32,static_mm_fused_autotune_decompose_k_impl_k_splits__32_898,16,32,16,256
matmul-bf16,64,64,16384,bfloat16,0.013279999606311321,0.01196799986064434,0.011744000017642975,0.012575999833643436,1.130790155514375,1.0190735560852224,1.0559796264297443,0.9516539455278483,static_mm_fused_autotune,decompose_k_impl,64,static_mm_fused_autotune_decompose_k_impl_k_splits__64_915,16,16,32,128
matmul-bf16,64,64,20480,bfloat16,0.013856000266969204,0.012384000234305859,0.012128000147640705,0.013088000006973743,1.1424802191863968,1.0211081863084372,1.058679726435379,0.9462102863468239,static_mm_fused_autotune,decompose_k_impl,64,static_mm_fused_autotune_decompose_k_impl_k_splits__64_934,16,16,32,256
matmul-bf16,64,64,24576,bfloat16,0.013824000023305416,0.012896000407636166,0.012640000320971012,0.01408000010997057,1.093670860147846,1.020253170899088,0.9818181758049938,0.9159091127068977,static_mm_fused_autotune,decompose_k_impl,32,static_mm_fused_autotune_decompose_k_impl_k_splits__32_952,24,16,32,128
matmul-bf16,64,64,28672,bfloat16,0.014399999752640724,0.013151999562978745,0.01283199992030859,0.014431999996304512,1.122194501408197,1.0249376281684437,0.9977826882156332,0.911308173943076,static_mm_fused_autotune,decompose_k_impl,64,static_mm_fused_autotune_decompose_k_impl_k_splits__64_972,16,16,32,256
matmul-bf16,64,64,32768,bfloat16,0.01462399959564209,0.013791999779641628,0.013567999936640263,0.014911999925971031,1.0778301639101655,1.016509422468116,0.9806866730312039,0.9248926936769367,static_mm_fused_autotune,decompose_k_impl,32,static_mm_fused_autotune_decompose_k_impl_k_splits__32_988,16,16,32,256
